1.05,1.05,1.05,1.05,1.05,1.05,1.05,0.88,0.88,0.88,0.88,0.88,0.88,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7
2.45,2.45,2.45,2.45,2.45,2.63,2.63,2.63,2.63,2.63,2.63,2.63,2.63,2.45,2.1,2.1,2.1,2.1,2.1,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4
1.92,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.22
1.58,1.58,1.58,1.58,1.75,1.75,1.58,1.58,1.75,1.92,1.92,1.92,2.1,2.1,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.75
1.75,1.92,1.92,2.1,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.45,2.45,2.63,2.28,2.28,2.28,2.28,2.28,2.1,2.1,2.28
0.52,0.52,0.35,0.35,0.35,0.52,1.05,1.22,1.22,1.22,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1
1.05,1.05,1.22,1.22,1.22,1.22,1.22,1.22,1.22,1.22,1.22,1.22,1.05,1.05,1.22,1.22,1.05,1.05,1.05,1.05,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88
2.45,2.45,2.45,2.45,2.45,2.45,2.45,2.45,2.63,2.8,2.8,2.97,2.97,2.8,2.8,2.8,2.97,2.97,3.15,3.15,3.15,3.15,2.97,3.15,3.32,3.32,3.32,3.32,3.32
2.8,2.63,2.45,2.28,2.1,1.92,1.75,1.92,2.1,2.28,2.45,2.63,2.8,2.97,2.8,2.63,2.45,2.28,2.1,1.92,1.75,1.58,1.4,1.22,1.05,0.88,0.7,0.52
2.1,2.28,2.45,2.63,2.8,1.92,1.75,1.58,1.4,1.22,1.05,0.88,0.7,0.88,1.22,1.58,1.75,1.92,2.1,2.1,2.28,2.45,2.63,2.8,2.97,3.15,3.32,3.5
1.4,1.22,1.4,1.58,1.75,1.92,2.1,2.28,2.45,2.63,2.8,2.97,3.15,3.32,3.5,3.5,3.32,3.15,2.97,2.8,2.63,2.45,2.28,2.1,1.92,1.75,1.58,1.4
1.4,1.22,1.05,0.88,0.88,0.7,0.7,0.52,0.52,0.52,0.7,0.88,0.88,1.05,1.58,1.75,1.92,2.1,2.28,2.45,2.63,2.8,2.97,3.15,3.32,3.5,3.68,3.68
1.05,1.05,1.22,1.4,1.58,1.75,1.92,2.1,2.28,2.45,2.63,2.8,2.97,3.15,3.32,3.5,3.68,3.15,2.97,2.1,1.4,1.22,1.05,0.88,0.7,0.7,0.52,0.52
1.75,1.92,1.92,1.75,1.58,1.58,1.22,0.88,0.7,0.52,0.52,0.7,0.88,1.05,1.22,1.4,1.58,1.75,1.92,2.28,2.45,2.63,2.8,2.97,3.15,3.32,3.5,3.68
2.97,3.15,3.15,2.97,2.8,2.63,2.45,2.28,2.1,1.92,1.75,1.58,1.58,1.4,1.22,1.05,1.05,0.88,0.7,0.52,0.52,0.7,0.88,1.05,1.22,1.4,1.58,1.75
1.92,1.75,1.58,1.4,1.22,1.05,0.7,0.52,0.52,0.52,0.7,0.7,0.88,0.88,1.05,1.22,1.05,1.22,1.22,1.05,0.88,0.7,0.52,0.52,0.52,0.7,0.88,1.05,1.22
9,25
13,23
14
14
13,20
10,23
15
11,27
2.1,1.05,2.63,2.1
2.63,0.7,1.4,2.63
1.75,3.32,0.7,1.05
1.22,1.22,2.1,2.8
2.28,2.97,3.32,0.88
0.88,2.1
2.8,0.7
1.22,0.52
0.35,1.58
0.7,1.05
0.7,0.88
0.7,0.7
0.7,0.52
0.88,0.52
1.05,0.52
1.22,0.52
1.4,0.52
1.58,0.52
1.75,0.52
1.92,0.52
2.1,0.52
2.28,0.52
2.45,0.52
2.63,0.52
2.8,0.52
2.97,0.52
3.15,0.52
3.32,0.52
3.32,0.7
3.32,0.88
3.32,1.05
3.32,1.22
2.63,1.75
2.63,1.92
2.63,2.1
2.45,2.45
2.45,2.63
2.45,2.8
2.45,2.97
2.45,3.15
2.28,3.5
2.28,3.68
2.1,3.68
1.92,3.68
1.75,3.68
1.4,3.5
1.05,3.15
0.7,2.97
0.7,2.8
0.7,2.63
0.7,2.45
0.35,1.92
0.35,1.75
0.35,1.58
